dataset,split_name,index,mode,format,action,action_name,state,hit,passes,reliable,tc_score,tc_probe_count,tc_stage,vc_score,tc_source,vc_source
MME,Qwen2-VL-7B_Biased_Test,203,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,206,both,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,0.0,4,1,0.0988002195954322,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,211,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,1.0,4,1,0.0121939815580844,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,224,both,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.0888629108667373,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,228,both,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.0743342489004135,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,234,both,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.171442449092865,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,244,both,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.075238898396492,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,249,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,1.0,4,1,0.0366588495671749,1,tc_qmask,2.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,273,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,1.0,4,1,0.0100918281823396,1,tc_qmask,2.0,none,center
MME,Qwen2-VL-7B_Biased_Test,283,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0008575929095968,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,284,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,286,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,287,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,288,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,291,tcf_only,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,0.0,4,1,0.1314059197902679,1,tc_qmask,1.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,314,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,329,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,338,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,339,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,347,vcf_only,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,0.0,4,1,0.0548583045601844,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,352,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,363,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0177642852067947,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,372,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,373,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.035492904484272,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,376,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,382,both,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.0568853765726089,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,394,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,joint_center,0.0,4,1,0.0754608064889907,1,tc_qmask,2.0,qmask,center
MME,Qwen2-VL-7B_Biased_Test,396,both,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.0721979364752769,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,397,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0058723902329802,1,tc_qmask,1.0,none,center
MME,Qwen2-VL-7B_Biased_Test,402,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,403,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0410543233156204,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,419,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,422,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,427,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,428,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,429,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,431,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,441,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0006857339758425,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,447,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,449,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,461,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,473,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,474,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,481,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0158692970871925,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,487,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,488,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,1,0.0184306260198354,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,491,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0028839169535785,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,503,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,519,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0092257168143987,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,529,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0044688703492283,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,533,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,549,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0086841490119695,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,559,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0034604368265718,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,562,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,1.0,4,1,0.0295665897428989,1,tc_qmask,2.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,572,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,584,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,587,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,593,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,601,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0143256820738315,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,611,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,617,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,621,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0132435681298375,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,623,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0188680402934551,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,629,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0035316811408847,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,632,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,637,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0088165085762739,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,639,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,joint_center,0.0,4,1,0.0803876966238021,1,tc_qmask,2.0,qmask,center
MME,Qwen2-VL-7B_Biased_Test,649,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0153088886290788,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,651,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0034410431981086,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,661,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0130696445703506,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,663,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,664,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,668,vcf_only,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,0.0,4,1,0.3893584012985229,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,692,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,joint_center,0.0,4,1,0.3604521751403808,1,tc_qmask,1.0,qmask,center
MME,Qwen2-VL-7B_Biased_Test,697,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0140554858371615,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,699,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0265163891017436,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,702,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,joint_center,0.0,4,1,0.2127713114023208,1,tc_qmask,2.0,qmask,center
MME,Qwen2-VL-7B_Biased_Test,707,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.026173360645771,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,709,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,741,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0245355237275362,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,742,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,751,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0058463248424232,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,759,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0034135184250772,1,tc_qmask,1.0,none,center
MME,Qwen2-VL-7B_Biased_Test,767,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0360578298568725,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,768,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,773,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,787,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,818,vcf_only,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.087950587272644,1,tc_qmask,1.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,821,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,884,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0006328298477455,1,tc_qmask,2.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,888,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,889,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,892,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,896,vcf_only,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.094527281820774,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,899,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,904,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,joint_center,1.0,4,1,0.115709863603115,1,tc_qmask,1.0,qmask,center
MME,Qwen2-VL-7B_Biased_Test,919,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,921,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,934,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0490074604749679,1,tc_qmask,2.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,936,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,943,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0238406751304864,1,tc_qmask,2.0,none,center
MME,Qwen2-VL-7B_Biased_Test,944,vcf_only,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,0.0,4,1,0.285437524318695,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,962,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,1.0,4,1,0.0005967620527371,1,tc_qmask,2.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,968,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,976,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,982,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,joint_center,1.0,4,1,0.1568143516778946,1,tc_qmask,1.0,qmask,center
MME,Qwen2-VL-7B_Biased_Test,1011,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1053,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1054,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1057,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1094,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1104,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1144,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0075635779649019,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,1169,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1178,both,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,0.0,4,1,0.2677114605903625,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,1204,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1253,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1272,both,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.1555394828319549,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,1277,vcf_only,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,0.0,4,1,0.0651883780956268,1,tc_qmask,1.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,1286,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1352,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1369,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1396,vcf_only,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.1939712464809417,1,tc_qmask,2.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,1447,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1472,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1488,tcf_only,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.155859500169754,1,tc_qmask,1.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,1493,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1527,vcf_only,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,0.0,4,1,0.0594792440533638,1,tc_qmask,1.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,1528,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1547,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,1,0.0004825671203434,1,tc_qmask,0.0,none,none
MME,Qwen2-VL-7B_Biased_Test,1548,both,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1553,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1554,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,joint_center,0.0,4,1,0.139745682477951,1,tc_qmask,2.0,qmask,center
MME,Qwen2-VL-7B_Biased_Test,1563,tcf_only,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.3868144750595093,1,tc_qmask,1.0,qmask,strong
MME,Qwen2-VL-7B_Biased_Test,1564,vcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,vc_only_light_center,0.0,4,1,0.0067777624353766,1,tc_qmask,1.0,none,strong
MME,Qwen2-VL-7B_Biased_Test,1574,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,0.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1577,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
MME,Qwen2-VL-7B_Biased_Test,1581,vcf_only,Oth,Text-QuestionMask,Text-QuestionMask,text,1.0,4,1,0.1272618323564529,1,tc_qmask,0.0,qmask,none
MME,Qwen2-VL-7B_Biased_Test,1583,tcf_only,Oth,Joint-CenterMask-QuestionMask,Joint-CenterMask-QuestionMask,conservative_light_center,1.0,3,0,,,,,none,none
