dataset,split_name,index,mode,route_mode,prediction,answer,hit,T_on,V_on,T_strength,V_strength,tc_pred,vc_pred,vc_envelope_pred,vc_sci_pred,support_size,labels_n,conflict,vc_source,vc_bridge_source,grec_soft_swcr,grec_hard_composition,grec_hard_argmax,operator_agree,joint_conflict,format,state,action,aggregation_status,stable_hit,mode_confidence
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,2003498,vcf_only,vcf_only,B,D,0.0,0,1,0.0,1.0,C,B,B,B,4,4,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,2003598,vcf_only,vcf_only,A,B,0.0,0,1,0.0,0.4726912076098748,A,A,A,A,4,4,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,2003619,tcf_only,both,D,D,1.0,1,1,0.45421448211933796,0.9626320265433956,D,D,D,D,3,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,2003626,vcf_only,vcf_only,A,D,0.0,0,1,0.0,0.3801891255142602,D,C,C,D,4,4,1,gray,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,2003632,vcf_only,both,A,A,1.0,1,1,0.45421448211933796,0.2935505311498401,A,A,A,A,3,4,0,strongblur,strongblur,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,2003650,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.5095293988135453,A,A,A,B,4,4,1,gray,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,2003708,tcf_only,both,B,A,0.0,1,1,0.5069783897120306,0.38206497989232596,B,C,C,C,1,4,1,gray,centermask,C,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,2003744,tcf_only,tcf_only,B,B,1.0,1,0,1.0,0.0,B,B,B,B,1,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,2003750,vcf_only,neither,A,D,0.0,0,0,0.0,0.0,A,A,A,A,4,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000018,vcf_only,vcf_only,C,A,0.0,0,1,0.0,1.0,A,D,D,D,4,4,1,centermask,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000126,both,both,A,A,1.0,1,1,1.0,1.0,A,A,A,D,1,4,0,strongblur,centermask,A,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000465,vcf_only,both,C,A,0.0,1,1,0.19997862745809356,0.8595268415203451,C,C,C,C,2,4,0,strongblur,strongblur,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000505,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.38206497989232596,D,D,D,D,4,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000526,vcf_only,vcf_only,A,D,0.0,0,1,0.0,1.0,D,C,C,A,4,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000535,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.22816349057155583,D,D,D,A,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000560,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.10959314180983111,B,D,D,D,4,4,1,strongblur,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000582,vcf_only,neither,D,B,0.0,0,0,0.0,0.0,D,B,D,B,4,4,1,centermask,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000589,both,neither,B,C,0.0,0,0,0.0,0.0,B,B,D,A,4,4,1,strongblur,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000635,vcf_only,vcf_only,D,A,0.0,0,1,0.0,0.029424930252158234,B,B,B,D,4,4,1,strongblur,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000647,tcf_only,tcf_only,D,B,0.0,1,0,1.0,0.0,D,D,D,D,1,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000773,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.7047336135547954,B,D,D,C,4,4,1,strongblur,strongblur,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000785,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.437362748691452,D,D,D,D,4,4,1,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000788,vcf_only,neither,C,B,0.0,0,0,0.0,0.0,C,C,C,B,4,4,1,gray,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000799,vcf_only,vcf_only,A,A,1.0,0,1,0.0,1.0,C,A,D,A,4,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000805,vcf_only,vcf_only,B,A,0.0,0,1,0.0,0.6025303777723776,B,B,D,B,4,4,0,strongblur,strongblur,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000825,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.7866846605794351,D,C,D,C,4,4,1,gray,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000866,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.913308966899405,C,B,B,C,4,4,0,centermask,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000892,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.8897191779571861,D,D,D,C,4,4,1,centermask,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3000961,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.01627435961621296,B,B,B,A,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001003,vcf_only,vcf_only,D,B,0.0,0,1,0.0,0.9115737486695675,D,D,D,D,4,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001083,vcf_only,both,B,B,1.0,1,1,0.0231687408956564,0.38206497989232596,B,D,A,D,1,4,0,centermask,centermask,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001488,tcf_only,tcf_only,D,C,0.0,1,0,1.0,0.0,C,C,C,C,2,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001659,vcf_only,vcf_only,B,A,0.0,0,1,0.0,0.7636959162733857,D,D,D,D,4,4,1,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001774,tcf_only,both,D,C,0.0,1,1,0.4569350956989452,0.8437239134138449,D,C,C,C,3,4,0,centermask,centermask,D,D,D,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001847,vcf_only,vcf_only,D,C,0.0,0,1,0.0,0.4988417484186443,B,B,B,B,4,4,1,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001849,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.6854126430137563,D,C,C,C,4,4,1,centermask,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001851,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.4987545964365022,C,C,C,C,4,4,1,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001854,vcf_only,vcf_only,C,B,0.0,0,1,0.0,0.3346544326814121,C,C,C,C,4,4,0,centermask,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001863,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.38206497989232596,C,C,C,D,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001867,both,both,B,C,0.0,1,1,0.48814860932863047,0.7985925338519311,B,B,B,C,1,4,0,strongblur,gray,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001875,vcf_only,vcf_only,C,B,0.0,0,1,0.0,0.980612450705431,B,B,B,A,4,4,1,strongblur,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001878,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.3113499638933749,C,C,C,C,4,4,0,centermask,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001879,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.7166382259179164,B,B,B,B,4,4,1,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001953,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.2379099324702556,C,D,C,D,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001956,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.14238662166921753,A,D,D,A,4,4,0,gray,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001962,tcf_only,tcf_only,B,C,0.0,1,0,0.4723357247200532,0.0,B,B,B,B,1,4,0,gray,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001965,vcf_only,vcf_only,C,A,0.0,0,1,0.0,0.12107434213852605,A,D,D,C,4,4,1,gray,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3001979,vcf_only,both,A,A,1.0,1,1,0.04253827410430765,0.38206497989232596,A,A,A,A,1,4,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3002624,both,both,B,B,1.0,1,1,1.0,0.38206497989232596,B,B,B,B,1,4,0,strongblur,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3002946,both,neither,A,A,1.0,0,0,0.0,0.0,A,A,A,A,4,4,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003068,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.7553839335819954,C,D,C,D,4,4,1,strongblur,strongblur,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003119,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.6050481250997674,D,D,D,C,4,4,1,strongblur,strongblur,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003164,tcf_only,tcf_only,C,D,0.0,1,0,0.4792684446920136,0.0,C,C,D,C,1,4,0,centermask,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003202,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.38206497989232596,D,D,D,D,4,4,1,gray,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003211,vcf_only,vcf_only,B,A,0.0,0,1,0.0,0.38206497989232596,A,A,A,B,4,4,1,strongblur,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003225,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.5188879187369726,C,C,C,A,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003226,tcf_only,vcf_only,C,B,0.0,0,1,0.0,0.38206497989232596,C,C,B,C,4,4,0,centermask,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003379,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.9652346385553863,A,A,C,A,4,4,0,strongblur,strongblur,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003394,vcf_only,vcf_only,A,B,0.0,0,1,0.0,0.12469272119864093,C,C,C,C,4,4,1,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003396,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.49862002516946463,C,C,C,C,4,4,1,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003417,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.5702122880663426,C,C,C,A,4,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003427,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.8042710010916821,D,D,D,D,4,4,1,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003467,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.676376933230825,C,C,C,B,4,4,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003498,vcf_only,vcf_only,C,A,0.0,0,1,0.0,1.0,D,C,C,C,4,4,1,gray,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003598,vcf_only,vcf_only,B,C,0.0,0,1,0.0,0.45922191167456095,B,B,B,B,4,4,0,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003603,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.15460298083770788,B,B,B,D,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003611,vcf_only,vcf_only,D,C,0.0,0,1,0.0,0.7709118886083156,A,A,A,D,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003625,tcf_only,tcf_only,A,A,1.0,1,0,0.4542800499262536,0.0,A,A,A,A,2,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003626,vcf_only,both,A,A,1.0,1,1,0.00727665308477092,0.7905823864480896,A,D,D,D,3,4,1,gray,gray,D,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003631,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.1016516711562396,B,B,B,A,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003639,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.14356442356414012,B,B,B,C,4,4,1,centermask,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003641,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.2938343592296595,B,B,B,B,4,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003653,tcf_only,neither,A,A,1.0,0,0,0.0,0.0,A,A,A,A,4,4,0,strongblur,strongblur,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3003658,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.17597548379705152,B,B,B,A,4,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MME,Qwen2-VL-7B_Biased_Test,1,tcf_only,both,Yes,No,0.0,,,1.0,1.0,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,1.0,0.5
MME,Qwen2-VL-7B_Biased_Test,33,tcf_only,both,Yes,No,0.0,,,0.5,1.0,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,1.0,0.0
MME,Qwen2-VL-7B_Biased_Test,49,both,both,Yes,No,0.0,,,0.5,0.5,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,0.0,0.0
MME,Qwen2-VL-7B_Biased_Test,51,tcf_only,both,Yes,No,0.0,,,0.5,1.0,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,1.0,0.0
MME,Qwen2-VL-7B_Biased_Test,53,vcf_only,vcf_only,Yes,No,0.0,,,0.0,0.5,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,0.0,0.0
MME,Qwen2-VL-7B_Biased_Test,59,both,both,No,No,1.0,,,0.5,1.0,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,0.0,0.0
MME,Qwen2-VL-7B_Biased_Test,64,tcf_only,both,Yes,Yes,1.0,,,0.5,0.5,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,1.0,0.0
MME,Qwen2-VL-7B_Biased_Test,71,vcf_only,vcf_only,Yes,No,0.0,,,0.0,0.5,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,0.0,0.0
MME,Qwen2-VL-7B_Biased_Test,76,tcf_only,both,Yes,Yes,1.0,,,0.5,0.5,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,0.0,0.0
MME,Qwen2-VL-7B_Biased_Test,78,both,vcf_only,No,Yes,0.0,,,0.0,1.0,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,0.0,0.5
MME,Qwen2-VL-7B_Biased_Test,84,tcf_only,both,Yes,Yes,1.0,,,0.5,0.5,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,1.0,0.0
MME,Qwen2-VL-7B_Biased_Test,94,both,both,Yes,Yes,1.0,,,0.5,1.0,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,0.0,0.0
MME,Qwen2-VL-7B_Biased_Test,109,both,both,Yes,No,0.0,,,0.5,0.5,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,0.0,0.0
MME,Qwen2-VL-7B_Biased_Test,112,tcf_only,both,Yes,Yes,1.0,,,0.5,0.5,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,1.0,0.0
MME,Qwen2-VL-7B_Biased_Test,114,both,vcf_only,Yes,Yes,1.0,,,0.0,1.0,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,0.0,0.5
MME,Qwen2-VL-7B_Biased_Test,128,tcf_only,neither,,Yes,0.0,,,0.0,0.0,,,,,,,,,,,,,,,Oth,stable_preserve,Stable-PreserveOriginal,stable_preserve,0.0,0.5
MME,Qwen2-VL-7B_Biased_Test,139,vcf_only,vcf_only,No,No,1.0,,,0.0,1.0,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,0.0,0.5
MME,Qwen2-VL-7B_Biased_Test,147,tcf_only,tcf_only,Yes,No,0.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.0
MME,Qwen2-VL-7B_Biased_Test,161,both,both,Yes,No,0.0,,,0.5,0.5,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,0.0,0.0
MME,Qwen2-VL-7B_Biased_Test,183,tcf_only,both,Yes,No,0.0,,,1.0,1.0,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,1.0,0.5
MME,Qwen2-VL-7B_Biased_Test,196,both,vcf_only,Yes,Yes,1.0,,,0.0,1.0,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,0.0,0.5
MME,Qwen2-VL-7B_Biased_Test,202,both,vcf_only,Yes,Yes,1.0,,,0.0,0.5,,,,,,,,,,,,,,,Oth,grec_energy_no_base,GREC-Energy,true_oth_candidate_grec,0.0,0.0
