dataset,split_name,index,mode,route_mode,prediction,answer,hit,T_on,V_on,T_strength,V_strength,tc_pred,vc_pred,vc_envelope_pred,vc_sci_pred,support_size,labels_n,conflict,vc_source,vc_bridge_source,grec_soft_swcr,grec_hard_composition,grec_hard_argmax,operator_agree,joint_conflict,format,state,action,aggregation_status,stable_hit,mode_confidence
MME,LLaVA-NeXT-8B_Biased_Test,22,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,43,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,51,vcf_only,vcf_only,Yes,No,0.0,,,0.0,0.5,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,57,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,59,both,both,No,No,1.0,,,0.5,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,64,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,66,both,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,67,tcf_only,tcf_only,Yes,No,0.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,71,tcf_only,tcf_only,Yes,No,0.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,72,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,73,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,76,vcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,78,tcf_only,tcf_only,No,Yes,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,79,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,87,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,89,both,both,Yes,No,0.0,,,0.5,0.5,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,91,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,94,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,111,tcf_only,tcf_only,Yes,No,0.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,114,tcf_only,tcf_only,Yes,Yes,1.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,121,vcf_only,both,Yes,No,0.0,,,0.5,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,123,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,127,tcf_only,tcf_only,Yes,No,0.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,128,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,136,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,139,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,143,both,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,144,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,146,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,149,vcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,156,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,161,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,166,both,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,169,both,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,173,both,both,Yes,No,0.0,,,1.0,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,174,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,196,tcf_only,tcf_only,No,Yes,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,202,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,203,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,204,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,206,tcf_only,tcf_only,No,Yes,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,208,tcf_only,tcf_only,Yes,Yes,1.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,213,vcf_only,both,Yes,No,0.0,,,0.5,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,214,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,216,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,217,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,219,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,224,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,227,both,both,Yes,No,0.0,,,0.5,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,231,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,233,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,243,both,both,Yes,No,0.0,,,0.5,0.5,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,246,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,249,vcf_only,tcf_only,No,No,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,254,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,256,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,257,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,259,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,273,vcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,279,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,282,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,284,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,286,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,288,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,293,vcf_only,both,Yes,No,0.0,,,0.5,0.5,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,299,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,306,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,322,both,tcf_only,No,Yes,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,324,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,329,both,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,331,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,339,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,341,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,343,vcf_only,both,Yes,No,0.0,,,0.5,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,347,vcf_only,tcf_only,No,No,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,351,both,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,353,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,354,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,361,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,363,vcf_only,vcf_only,Yes,No,0.0,,,0.0,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,368,tcf_only,tcf_only,Yes,Yes,1.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,372,vcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,373,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,378,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,379,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,382,tcf_only,tcf_only,Yes,Yes,1.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,383,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,388,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,392,tcf_only,tcf_only,Yes,Yes,1.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,394,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,396,tcf_only,tcf_only,No,Yes,0.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,398,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,399,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,402,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,407,vcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,408,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,411,vcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,413,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,416,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,419,vcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,422,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,427,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,428,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,431,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,458,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,462,tcf_only,tcf_only,Yes,Yes,1.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,468,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,472,both,vcf_only,Yes,Yes,1.0,,,0.0,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,474,tcf_only,tcf_only,Yes,Yes,1.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,478,both,vcf_only,Yes,Yes,1.0,,,0.0,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,481,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,486,tcf_only,tcf_only,Yes,Yes,1.0,,,0.5,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.0
MME,LLaVA-NeXT-8B_Biased_Test,491,tcf_only,tcf_only,Yes,No,0.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,492,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,498,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,1.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,502,both,vcf_only,Yes,Yes,1.0,,,0.0,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,504,tcf_only,tcf_only,Yes,Yes,1.0,,,1.0,0.0,,,,,,,,,,,,,,,Oth,tc_grounding_energy,TCGroundingEnergy,tc_grounding_energy,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,514,both,vcf_only,Yes,Yes,1.0,,,0.0,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,516,both,vcf_only,Yes,Yes,1.0,,,0.0,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,526,both,vcf_only,Yes,Yes,1.0,,,0.0,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.5
MME,LLaVA-NeXT-8B_Biased_Test,528,both,vcf_only,Yes,Yes,1.0,,,0.0,1.0,,,,,,,,,,,,,,,Oth,grec_score,GREC-Score,true_oth_candidate_grec,0.0,0.5
